"Group Name","Group DistinguishedName","Member DistinguishedName","Action","Added Age (Days)","Removed Age (Days)","Added Date","Removed Date","ftimeCreated","ftimeDeleted"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=RIGOBERTO_CARPENTER,OU=Quarantine,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:34 PM",,"2020-08-27T23:38:34Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=DAMON_GREEN,OU=Groups,OU=ESM,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:36 PM",,"2020-08-27T23:36:36Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=LORIE_KOCH,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:57 PM",,"2020-08-27T23:38:57Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=DOUGLAS_STANTON,OU=Devices,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:07 PM",,"2020-08-27T23:40:07Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=ZACHARY_SPARKS,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:11 PM",,"2020-08-27T23:36:11Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=FREDA_NEAL,OU=Devices,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:06 PM",,"2020-08-27T23:38:06Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=JULIET_FLOWERS,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:56 PM",,"2020-08-27T23:36:56Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=7935256905SA,OU=Groups,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:15 PM",,"2020-08-27T23:38:15Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=1987027106SA,OU=HRE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:27 PM",,"2020-08-27T23:36:27Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=CURTIS_CLARKE,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:21 PM",,"2020-08-27T23:35:21Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=EFFIE_CAMPBELL,OU=Devices,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:56 PM",,"2020-08-27T23:38:56Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=2639582389SA,OU=T0-Servers,OU=Tier 0,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:36 PM",,"2020-08-27T23:36:36Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=ADDIE_SPARKS,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:37 PM",,"2020-08-27T23:35:37Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=JERRY_RIGGS,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:59 PM",,"2020-08-27T23:36:59Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=BRUNO_FARLEY,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:16 PM",,"2020-08-27T23:34:16Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=NOAH_KLINE,OU=Test,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:09 PM",,"2020-08-27T23:39:09Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=PAT_ROSE,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:21 PM",,"2020-08-27T23:37:21Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=LESTER_HOOPER,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:51 PM",,"2020-08-27T23:38:51Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=LEAH_MCKINNEY,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:09 PM",,"2020-08-27T23:34:09Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=TYSON_HINES,OU=Groups,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:43 PM",,"2020-08-27T23:34:43Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=DELORES_SLOAN,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:13 PM",,"2020-08-27T23:34:13Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=KAY_AVERY,OU=T2-Servers,OU=Tier 2,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:21 PM",,"2020-08-27T23:37:21Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=DEANNE_WALTON,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:17 PM",,"2020-08-27T23:39:17Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=REVA_DILLON,OU=Deprovisioned,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:57 PM",,"2020-08-27T23:36:57Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=3191660123SA,OU=Devices,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:33 PM",,"2020-08-27T23:38:33Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=ALEJANDRA_BONNER,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:03 PM",,"2020-08-27T23:39:03Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=TANYA_HIGGINS,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:26 PM",,"2020-08-27T23:37:26Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=BRITTNEY_KANE,OU=Groups,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:36 PM",,"2020-08-27T23:38:36Z","1601-01-01T00:00:00Z"
"MA-bre-distlist","CN=MA-bre-distlist,OU=Deprovisioned,OU=People,DC=LAB,DC=local","CN=JACK_WILKERSON,OU=Test,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:45 PM",,"2020-08-27T23:37:45Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=FERN_SULLIVAN,OU=Test,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:30:48 PM",,"2020-08-27T23:30:48Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=AWSWVIR1000000,OU=Deprovisioned,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:50 PM",,"2020-08-27T23:40:50Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=EL-234-admingroup,OU=Test,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:48 PM",,"2020-08-27T23:40:48Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=MARGRET_LAWSON,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:14 PM",,"2020-08-27T23:36:14Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=BLANCA_LEVINE,OU=ServiceAccounts,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:48 PM",,"2020-08-27T23:35:48Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=MARTINA_WYNN,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:53 PM",,"2020-08-27T23:36:53Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ORVILLE_GUY,OU=FSR,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:05 PM",,"2020-08-27T23:39:05Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=SHERYL_LOWE,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:53 PM",,"2020-08-27T23:37:53Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=525276528SA,OU=Devices,OU=AZR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:57 PM",,"2020-08-27T23:35:57Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=LYMAN_SMITH,OU=Devices,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:24 PM",,"2020-08-27T23:34:24Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=NEVA_HOLLAND,OU=ServiceAccounts,OU=FSR,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:11 PM",,"2020-08-27T23:36:11Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=TRICIA_BIRD,OU=ServiceAccounts,OU=BDE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:15 PM",,"2020-08-27T23:37:15Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ALISON_CURRY,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:48 PM",,"2020-08-27T23:36:48Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=CANDY_COOKE,OU=ServiceAccounts,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:27 PM",,"2020-08-27T23:37:27Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ANGELO_CROSBY,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:58 PM",,"2020-08-27T23:34:58Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=GARTH_ASHLEY,OU=ServiceAccounts,OU=AZR,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:32 PM",,"2020-08-27T23:40:32Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=MARGARITO_GARRETT,OU=Test,OU=ITS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:31 PM",,"2020-08-27T23:40:31Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=MARCY_ATKINSON,OU=Groups,OU=HRE,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:26 PM",,"2020-08-27T23:39:26Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=JEANNINE_DEJESUS,OU=Groups,OU=ITS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:49 PM",,"2020-08-27T23:36:49Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=COLBY_MADDEN,OU=Unassociated,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:35 PM",,"2020-08-27T23:34:35Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ALEXANDER_MCCOY,OU=FIN,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:39 PM",,"2020-08-27T23:40:39Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=EDWIN_COOLEY,OU=Devices,OU=FIN,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:14 PM",,"2020-08-27T23:38:14Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=TONY_LANCASTER,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:23 PM",,"2020-08-27T23:40:23Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ANGELA_HARMON,OU=Groups,OU=HRE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:21 PM",,"2020-08-27T23:38:21Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=STEVE_MOODY,OU=Test,OU=SEC,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:11 PM",,"2020-08-27T23:39:11Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=RON_WOOD,OU=Devices,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:54 PM",,"2020-08-27T23:39:54Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=JANNIE_MEDINA,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:20 PM",,"2020-08-27T23:40:20Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=SHEREE_IRWIN,OU=Test,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:44 PM",,"2020-08-27T23:40:44Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=DORTHY_ODOM,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:25 PM",,"2020-08-27T23:38:25Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ALISSA_FOREMAN,OU=ITS,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:44 PM",,"2020-08-27T23:37:44Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=KRIS_WALLACE,OU=AZR,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:51 PM",,"2020-08-27T23:39:51Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=EDGARDO_SHAW,OU=Test,OU=SEC,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:04 PM",,"2020-08-27T23:35:04Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ALDO_WALKER,OU=Devices,OU=GOO,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:21 PM",,"2020-08-27T23:36:21Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=BARTON_BEAN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:40 PM",,"2020-08-27T23:38:40Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=GENEVIEVE_PETERSEN,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:22 PM",,"2020-08-27T23:35:22Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=8305201523SA,OU=AWS,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:15 PM",,"2020-08-27T23:35:15Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ESMERALDA_TERRELL,OU=TST,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:23 PM",,"2020-08-27T23:34:23Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=PATRICIA_GONZALEZ,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:22 PM",,"2020-08-27T23:35:22Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=SETH_MCMILLAN,OU=TST,OU=People,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:41 PM",,"2020-08-27T23:35:41Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=SYLVESTER_HART,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:40 PM",,"2020-08-27T23:39:40Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=TOMAS_SPENCE,OU=ServiceAccounts,OU=GOO,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:19 PM",,"2020-08-27T23:36:19Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=8214677899SA,OU=Devices,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:04 PM",,"2020-08-27T23:40:04Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=IRVIN_ORR,OU=Groups,OU=BDE,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:31 PM",,"2020-08-27T23:34:31Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=GINA_PAGE,OU=AWS,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:34 PM",,"2020-08-27T23:35:34Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=EDDY_MCINTYRE,OU=Test,OU=ESM,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:15 PM",,"2020-08-27T23:34:15Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=EUGENIO_HENRY,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:59 PM",,"2020-08-27T23:37:59Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=DAMON_HOWE,OU=Devices,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:47 PM",,"2020-08-27T23:39:47Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=THERESE_COLLIER,OU=ServiceAccounts,OU=SEC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:44 PM",,"2020-08-27T23:34:44Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ISAIAH_ROCHA,OU=Groups,OU=ESM,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:35:21 PM",,"2020-08-27T23:35:21Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=RONALD_HENDRIX,OU=Groups,OU=FSR,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:39 PM",,"2020-08-27T23:36:39Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=LUCIANO_KOCH,OU=TST,OU=Tier 1,DC=LAB,DC=local","Added","5",,"8/27/2020 7:39:18 PM",,"2020-08-27T23:39:18Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=DIANNA_MYERS,OU=Groups,OU=ESM,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:36:54 PM",,"2020-08-27T23:36:54Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=ROCHELLE_SPENCE,OU=Devices,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:40:30 PM",,"2020-08-27T23:40:30Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=DARIN_CRANE,OU=Devices,OU=OGC,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:34:30 PM",,"2020-08-27T23:34:30Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=GENEVA_IRWIN,OU=Groups,OU=FIN,OU=Tier 2,DC=LAB,DC=local","Added","5",,"8/27/2020 7:37:14 PM",,"2020-08-27T23:37:14Z","1601-01-01T00:00:00Z"
"FE-amigosfox-distlist","CN=FE-amigosfox-distlist,OU=Test,OU=ITS,OU=Tier 1,DC=LAB,DC=local","CN=GILBERT_BOND,OU=TST,OU=Stage,DC=LAB,DC=local","Added","5",,"8/27/2020 7:38:04 PM",,"2020-08-27T23:38:04Z","1601-01-01T00:00:00Z"
