"UserName","Name","Enabled","AdminCount","Must Change Password at Logon","Cannot Change Password","Password Never Expires","Reversible Password Encryption","Smartcard Logon Required","Delegation Permitted","Kerberos DES Only","Kerberos RC4","Kerberos AES-128bit","Kerberos AES-256bit","Does Not Require Pre Auth","Never Logged in","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 180 days)","Account Locked Out","Password Expired","Password Not Required","Delegation Type","Delegation Protocol","Delegation Services","Logon Workstations","Primary GroupID","SID","SIDHistory","HasSPN","Description","Title","Department","Company","Manager","Info","Last Logon Date","Password LastSet","Account Expiration Date","Account Expiration (days)","Mobile","Email","HomeDirectory","ProfilePath","ScriptPath","UserAccountControl","First Name","Middle Name","Last Name","Country","whenCreated","whenChanged","DistinguishedName","CanonicalName"
"KRISTINA_PETERSEN","KRISTINA_PETERSEN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3382","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:24 PM",,,"","",,,,"512","","","KRISTINA_PETERSEN","","8/27/2020 7:27:24 PM","8/27/2020 7:27:24 PM","CN=KRISTINA_PETERSEN,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 0/T0-Devices/KRISTINA_PETERSEN"
"NOAH_SCOTT","NOAH_SCOTT","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2242","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:15 PM",,,"","",,,,"512","","","NOAH_SCOTT","","8/27/2020 7:25:15 PM","8/27/2020 7:25:15 PM","CN=NOAH_SCOTT,OU=Test,OU=FSR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/FSR/Test/NOAH_SCOTT"
"TONI_BUCK","TONI_BUCK","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1670","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","TONI_BUCK","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=TONI_BUCK,OU=AWS,OU=People,DC=LAB,DC=local","LAB.local/People/AWS/TONI_BUCK"
"OLIVIA_BARRON","OLIVIA_BARRON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1397","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:13 PM",,,"","",,,,"512","","","OLIVIA_BARRON","","8/27/2020 7:23:13 PM","8/27/2020 7:23:13 PM","CN=OLIVIA_BARRON,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/TST/ServiceAccounts/OLIVIA_BARRON"
"ABRAHAM_RHODES","ABRAHAM_RHODES","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2484","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:42 PM",,,"","",,,,"512","","","ABRAHAM_RHODES","","8/27/2020 7:25:42 PM","8/27/2020 7:25:42 PM","CN=ABRAHAM_RHODES,OU=HRE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/HRE/ABRAHAM_RHODES"
"HERSHEL_ASHLEY","HERSHEL_ASHLEY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1929","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:28 PM",,,"","",,,,"512","","","HERSHEL_ASHLEY","","8/27/2020 7:24:28 PM","8/27/2020 7:24:28 PM","CN=HERSHEL_ASHLEY,OU=Test,OU=OGC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/OGC/Test/HERSHEL_ASHLEY"
"MELODY_HERRING","MELODY_HERRING","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3062","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:47 PM",,,"","",,,,"512","","","MELODY_HERRING","","8/27/2020 7:26:47 PM","8/27/2020 7:26:47 PM","CN=MELODY_HERRING,OU=Devices,OU=HRE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/HRE/Devices/MELODY_HERRING"
"DEBORA_HOLLOWAY","DEBORA_HOLLOWAY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3635","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","DEBORA_HOLLOWAY","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=DEBORA_HOLLOWAY,OU=Test,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/Test/DEBORA_HOLLOWAY"
"LESLIE_PETTY","LESLIE_PETTY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3942","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:27 PM",,,"","",,,,"512","","","LESLIE_PETTY","","8/27/2020 7:28:27 PM","8/27/2020 7:28:27 PM","CN=LESLIE_PETTY,OU=Devices,OU=FSR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FSR/Devices/LESLIE_PETTY"
"EDGARDO_PARKS","EDGARDO_PARKS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2793","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","EDGARDO_PARKS","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=EDGARDO_PARKS,OU=Devices,OU=FIN,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/FIN/Devices/EDGARDO_PARKS"
"AMIE_HUBER","AMIE_HUBER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3383","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:24 PM",,,"","",,,,"512","","","AMIE_HUBER","","8/27/2020 7:27:24 PM","8/27/2020 7:27:24 PM","CN=AMIE_HUBER,OU=BDE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/BDE/AMIE_HUBER"
"DENVER_FARRELL","DENVER_FARRELL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1671","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","DENVER_FARRELL","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=DENVER_FARRELL,OU=OGC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/OGC/DENVER_FARRELL"
"5982294411SA","5982294411SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2243","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:15 PM",,,"","",,,,"512","","","5982294411SA","","8/27/2020 7:25:15 PM","8/27/2020 7:25:15 PM","CN=5982294411SA,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/ServiceAccounts/5982294411SA"
"HERMINIA_JARVIS","HERMINIA_JARVIS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1930","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:28 PM",,,"","",,,,"512","","","HERMINIA_JARVIS","","8/27/2020 7:24:28 PM","8/27/2020 7:24:28 PM","CN=HERMINIA_JARVIS,OU=Devices,OU=FSR,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/FSR/Devices/HERMINIA_JARVIS"
"DILLON_ROBINSON","DILLON_ROBINSON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3636","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","DILLON_ROBINSON","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=DILLON_ROBINSON,OU=AWS,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AWS/DILLON_ROBINSON"
"LORENZO_WILSON","LORENZO_WILSON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3943","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:27 PM",,,"","",,,,"512","","","LORENZO_WILSON","","8/27/2020 7:28:27 PM","8/27/2020 7:28:27 PM","CN=LORENZO_WILSON,OU=AZR,OU=People,DC=LAB,DC=local","LAB.local/People/AZR/LORENZO_WILSON"
"REBA_ROMERO","REBA_ROMERO","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2794","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","REBA_ROMERO","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=REBA_ROMERO,OU=AZR,OU=People,DC=LAB,DC=local","LAB.local/People/AZR/REBA_ROMERO"
"3367198968SA","3367198968SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3384","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:24 PM",,,"","",,,,"512","","","3367198968SA","","8/27/2020 7:27:24 PM","8/27/2020 7:27:24 PM","CN=3367198968SA,OU=OGC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/OGC/3367198968SA"
"JEFFRY_DUNN","JEFFRY_DUNN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1672","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","JEFFRY_DUNN","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=JEFFRY_DUNN,OU=Devices,OU=BDE,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/BDE/Devices/JEFFRY_DUNN"
"ANDY_AVILA","ANDY_AVILA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2485","","False","Just so I dont forget my password is wV3Q#A&yByR#UG7X97umLAA","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","ANDY_AVILA","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=ANDY_AVILA,OU=FIN,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FIN/ANDY_AVILA"
"MERRILL_BARRY","MERRILL_BARRY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2244","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:15 PM",,,"","",,,,"512","","","MERRILL_BARRY","","8/27/2020 7:25:15 PM","8/27/2020 7:25:15 PM","CN=MERRILL_BARRY,OU=SEC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/SEC/MERRILL_BARRY"
"NOE_BALL","NOE_BALL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3063","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:47 PM",,,"","",,,,"512","","","NOE_BALL","","8/27/2020 7:26:47 PM","8/27/2020 7:26:47 PM","CN=NOE_BALL,OU=BDE,OU=People,DC=LAB,DC=local","LAB.local/People/BDE/NOE_BALL"
"ISRAEL_PEARSON","ISRAEL_PEARSON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1931","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:28 PM",,,"","",,,,"512","","","ISRAEL_PEARSON","","8/27/2020 7:24:28 PM","8/27/2020 7:24:28 PM","CN=ISRAEL_PEARSON,OU=Staging,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Staging/ISRAEL_PEARSON"
"DARNELL_WOLFE","DARNELL_WOLFE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3637","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","DARNELL_WOLFE","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=DARNELL_WOLFE,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/DARNELL_WOLFE"
"RUSTY_SEARS","RUSTY_SEARS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3944","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:28 PM",,,"","",,,,"512","","","RUSTY_SEARS","","8/27/2020 7:28:28 PM","8/27/2020 7:28:28 PM","CN=RUSTY_SEARS,OU=SEC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/SEC/RUSTY_SEARS"
"JOHNATHAN_FULTON","JOHNATHAN_FULTON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2795","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","JOHNATHAN_FULTON","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=JOHNATHAN_FULTON,OU=Devices,OU=OGC,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/OGC/Devices/JOHNATHAN_FULTON"
"CLIFTON_PENNINGTON","CLIFTON_PENNINGTON","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3385","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:24 PM",,,"","",,,,"512","","","CLIFTON_PENNINGTON","","8/27/2020 7:27:24 PM","8/27/2020 7:27:24 PM","CN=CLIFTON_PENNINGTON,OU=Groups,OU=HRE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/HRE/Groups/CLIFTON_PENNINGTON"
"EUGENIO_HENRY","EUGENIO_HENRY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2486","","False","Just so I dont forget my password is tHMF9Vztp2hWg7ET%TL&Pb9","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","EUGENIO_HENRY","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=EUGENIO_HENRY,OU=ServiceAccounts,OU=TST,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/TST/ServiceAccounts/EUGENIO_HENRY"
"BRANDIE_CARDENAS","BRANDIE_CARDENAS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1673","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","BRANDIE_CARDENAS","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=BRANDIE_CARDENAS,OU=Devices,OU=GOO,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/GOO/Devices/BRANDIE_CARDENAS"
"ROSS_BARR","ROSS_BARR","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1932","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:28 PM",,,"","",,,,"512","","","ROSS_BARR","","8/27/2020 7:24:28 PM","8/27/2020 7:24:28 PM","CN=ROSS_BARR,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/Tier 1/T1-Servers/ROSS_BARR"
"CLIFF_WONG","CLIFF_WONG","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2245","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:15 PM",,,"","",,,,"512","","","CLIFF_WONG","","8/27/2020 7:25:15 PM","8/27/2020 7:25:15 PM","CN=CLIFF_WONG,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/ServiceAccounts/CLIFF_WONG"
"PHILIP_TURNER","PHILIP_TURNER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3638","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","PHILIP_TURNER","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=PHILIP_TURNER,OU=Devices,OU=TST,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/TST/Devices/PHILIP_TURNER"
"PAULA_EDWARDS","PAULA_EDWARDS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2796","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","PAULA_EDWARDS","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=PAULA_EDWARDS,OU=Admin,DC=LAB,DC=local","LAB.local/Admin/PAULA_EDWARDS"
"SHAWN_DUNN","SHAWN_DUNN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3945","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:28 PM",,,"","",,,,"512","","","SHAWN_DUNN","","8/27/2020 7:28:28 PM","8/27/2020 7:28:28 PM","CN=SHAWN_DUNN,OU=Devices,OU=HRE,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/HRE/Devices/SHAWN_DUNN"
"TERRI_BONNER","TERRI_BONNER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2487","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","TERRI_BONNER","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=TERRI_BONNER,OU=Devices,OU=SEC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/SEC/Devices/TERRI_BONNER"
"DARREL_PAUL","DARREL_PAUL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1933","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:29 PM",,,"","",,,,"512","","","DARREL_PAUL","","8/27/2020 7:24:29 PM","8/27/2020 7:24:29 PM","CN=DARREL_PAUL,OU=ServiceAccounts,OU=FIN,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/FIN/ServiceAccounts/DARREL_PAUL"
"5807505352SA","5807505352SA","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1674","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","5807505352SA","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=5807505352SA,OU=Devices,OU=FIN,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FIN/Devices/5807505352SA"
"GWENDOLYN_SNYDER","GWENDOLYN_SNYDER","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2797","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","GWENDOLYN_SNYDER","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=GWENDOLYN_SNYDER,OU=Groups,OU=SEC,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/SEC/Groups/GWENDOLYN_SNYDER"
"FRANKIE_CLEMENTS","FRANKIE_CLEMENTS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3064","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:47 PM",,,"","",,,,"512","","","FRANKIE_CLEMENTS","","8/27/2020 7:26:47 PM","8/27/2020 7:26:47 PM","CN=FRANKIE_CLEMENTS,OU=Test,OU=AWS,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/AWS/Test/FRANKIE_CLEMENTS"
"NELLIE_DRAKE","NELLIE_DRAKE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2488","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","NELLIE_DRAKE","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=NELLIE_DRAKE,OU=Test,OU=OGC,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/OGC/Test/NELLIE_DRAKE"
"ANTONE_KNAPP","ANTONE_KNAPP","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3639","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","ANTONE_KNAPP","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=ANTONE_KNAPP,OU=Groups,OU=TST,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/TST/Groups/ANTONE_KNAPP"
"JACKIE_ONEILL","JACKIE_ONEILL","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2246","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:15 PM",,,"","",,,,"512","","","JACKIE_ONEILL","","8/27/2020 7:25:15 PM","8/27/2020 7:25:15 PM","CN=JACKIE_ONEILL,OU=Devices,OU=GOO,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/GOO/Devices/JACKIE_ONEILL"
"ROBIN_RUTLEDGE","ROBIN_RUTLEDGE","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1934","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:29 PM",,,"","",,,,"512","","","ROBIN_RUTLEDGE","","8/27/2020 7:24:29 PM","8/27/2020 7:24:29 PM","CN=ROBIN_RUTLEDGE,OU=HRE,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/HRE/ROBIN_RUTLEDGE"
"LOUIS_MURPHY","LOUIS_MURPHY","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3946","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:28:28 PM",,,"","",,,,"512","","","LOUIS_MURPHY","","8/27/2020 7:28:28 PM","8/27/2020 7:28:28 PM","CN=LOUIS_MURPHY,OU=Groups,OU=AZR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AZR/Groups/LOUIS_MURPHY"
"LORI_BUCK","LORI_BUCK","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2798","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:26:18 PM",,,"","",,,,"512","","","LORI_BUCK","","8/27/2020 7:26:18 PM","8/27/2020 7:26:18 PM","CN=LORI_BUCK,OU=Test,OU=AZR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AZR/Test/LORI_BUCK"
"ISABEL_LEONARD","ISABEL_LEONARD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2489","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","ISABEL_LEONARD","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=ISABEL_LEONARD,OU=ServiceAccounts,OU=ITS,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/ITS/ServiceAccounts/ISABEL_LEONARD"
"TANNER_HARDIN","TANNER_HARDIN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1675","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:23:44 PM",,,"","",,,,"512","","","TANNER_HARDIN","","8/27/2020 7:23:44 PM","8/27/2020 7:23:44 PM","CN=TANNER_HARDIN,OU=Test,OU=FSR,OU=Tier 1,DC=LAB,DC=local","LAB.local/Tier 1/FSR/Test/TANNER_HARDIN"
"NELSON_RICHARD","NELSON_RICHARD","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-1935","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:24:29 PM",,,"","",,,,"512","","","NELSON_RICHARD","","8/27/2020 7:24:29 PM","8/27/2020 7:24:29 PM","CN=NELSON_RICHARD,OU=Devices,OU=AZR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AZR/Devices/NELSON_RICHARD"
"BRET_NOLAN","BRET_NOLAN","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-3640","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:27:53 PM",,,"","",,,,"512","","","BRET_NOLAN","","8/27/2020 7:27:53 PM","8/27/2020 7:27:53 PM","CN=BRET_NOLAN,OU=Devices,OU=SEC,OU=Stage,DC=LAB,DC=local","LAB.local/Stage/SEC/Devices/BRET_NOLAN"
"KIP_RIGGS","KIP_RIGGS","True",,"False","False","False","False","False","True","False",,,,"False","True",,"5","False","False","False","False","False",,,,,"513","S-1-5-21-3291825774-2351178969-2332353497-2490","","False","Created with secframe.com/badblood.","","","","","",,"8/27/2020 7:25:43 PM",,,"","",,,,"512","","","KIP_RIGGS","","8/27/2020 7:25:43 PM","8/27/2020 7:25:43 PM","CN=KIP_RIGGS,OU=Test,OU=AZR,OU=Tier 2,DC=LAB,DC=local","LAB.local/Tier 2/AZR/Test/KIP_RIGGS"
