"Group Name","Member UserName","Member Name","AccountType","Member AdminCount"
"NA-mamaypapa-admingroup","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"LI-280-admingroup","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"PA-gerardway-admingroup","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"LE-azu-distlist","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"HO-ars-distlist","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"LY-rud-distlist","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"WseAllowMediaAccess","MORGAN_MAXWELL","MORGAN_MAXWELL","user",""
"Domain Users","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"EL-234-admingroup","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"LE-cas-distlist","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"KA-neg-admingroup","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"WI-rey-distlist","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"KR-flo-distlist","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"CA-592-distlist","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"FR-bar-distlist","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"WseAllowMediaAccess","TAMMI_ROMERO","TAMMI_ROMERO","user",""
"Domain Users","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"TR-lacodorni-distlist","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"KR-flo-distlist","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"HA-laf-distlist","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"DI-a12-distlist","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"WseAllowAddInAccess","JOSEPHINE_BURT","JOSEPHINE_BURT","user",""
"Domain Users","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"68-248-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"CO-ome-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"EL-din-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"SA-urigoiena-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"SH-mictlante-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"LY-rud-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"IS-040-distlist","MARTIN_VALDEZ","MARTIN_VALDEZ","user",""
"Domain Users","DONNELL_MONTGOMERY","DONNELL_MONTGOMERY","user",""
"Domain Users","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"AL-chi-distlist","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"TA-marioboli-distlist","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"IR-PRINCESA0-admingroup","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"MI-alm-distlist","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"AN-diarrea78-distlist","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"MI-bef-distlist","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"WseRemoteAccessUsers","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"Remote Management Users","AUTUMN_CHARLES","AUTUMN_CHARLES","user",""
"Domain Users","PASQUALE_FRANCO","PASQUALE_FRANCO","user",""
"Domain Users","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"MI-mia-distlist","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"BR-216-admingroup","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"LU-helpless2-distlist","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"LE-mer-admingroup","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"WseManagedGroups","STEPHAN_FRANCO","STEPHAN_FRANCO","user",""
"Domain Users","CARMEN_WOODS","CARMEN_WOODS","user",""
"21-dulcesito-admingroup","CARMEN_WOODS","CARMEN_WOODS","user",""
"TE-pendejo77-distlist","CARMEN_WOODS","CARMEN_WOODS","user",""
"FO-zai-admingroup","CARMEN_WOODS","CARMEN_WOODS","user",""
"MO-carasucia-admingroup","CARMEN_WOODS","CARMEN_WOODS","user",""
"FL-asc-distlist","CARMEN_WOODS","CARMEN_WOODS","user",""
"41-mam-admingroup","CARMEN_WOODS","CARMEN_WOODS","user",""
"NO-fariddu49-distlist","CARMEN_WOODS","CARMEN_WOODS","user",""
"Domain Users","HANS_BURKS","HANS_BURKS","user",""
"Domain Users","TWILA_DEJESUS","TWILA_DEJESUS","user",""
"Domain Users","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"FR-the-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"SH-mictlante-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"DO-265-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"SC-sac-admingroup","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"AN-moisesalo-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"CL-est-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"NO-fariddu49-distlist","CHANG_ANTHONY","CHANG_ANTHONY","user",""
"Domain Users","ZACHARIAH_DAVID","ZACHARIAH_DAVID","user",""
"JO-nez-admingroup","ZACHARIAH_DAVID","ZACHARIAH_DAVID","user",""
"KI-1.20883E1-distlist","ZACHARIAH_DAVID","ZACHARIAH_DAVID","user",""
"Domain Users","MAX_HOPKINS","MAX_HOPKINS","user",""
"Domain Users","9129400301SA","9129400301SA","user",""
"Domain Users","CLEO_THOMPSON","CLEO_THOMPSON","user",""
"LA-shop_y_tu-distlist","CLEO_THOMPSON","CLEO_THOMPSON","user",""
"LU-171-distlist","CLEO_THOMPSON","CLEO_THOMPSON","user",""
"DO-265-distlist","CLEO_THOMPSON","CLEO_THOMPSON","user",""
"LY-adiact289-distlist","CLEO_THOMPSON","CLEO_THOMPSON","user",""
"Domain Users","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"JA-031284cha-distlist","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"LE-namidnmai-distlist","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"PE-229-admingroup","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"AM-pun-distlist","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"MA-270-admingroup","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"RI-Mig-distlist","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"21-gua-admingroup","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"WseAllowHomePageLinks","CLAUDE_SKINNER","CLAUDE_SKINNER","user",""
"Domain Users","KELLY_GREGORY","KELLY_GREGORY","user",""
"Domain Users","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"JA-220-admingroup","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"CO-querayada-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"JE-qooplsant-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"NA-7h2jtntbc-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"ZA-PEQ-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"CL-inf-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"AM-pun-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"LU-blylrtkm1-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"DA-vin-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"JE-pal-distlist","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"ST-vela30bet-admingroup","PHIL_GALLOWAY","PHIL_GALLOWAY","user",""
"Domain Users","MADGE_MYERS","MADGE_MYERS","user",""
"CH-03Dolores-distlist","MADGE_MYERS","MADGE_MYERS","user",""
"RI-Mig-distlist","MADGE_MYERS","MADGE_MYERS","user",""
"Domain Users","HELEN_STARK","HELEN_STARK","user",""
"Domain Users","SARAH_DOUGLAS","SARAH_DOUGLAS","user",""
"Domain Users","MARGO_BENDER","MARGO_BENDER","user",""
"GE-zal-distlist","MARGO_BENDER","MARGO_BENDER","user",""
"JO-nez-admingroup","MARGO_BENDER","MARGO_BENDER","user",""
"JA-918670241-distlist","MARGO_BENDER","MARGO_BENDER","user",""
"IR-PRINCESA0-admingroup","MARGO_BENDER","MARGO_BENDER","user",""
"SA-avi-distlist","MARGO_BENDER","MARGO_BENDER","user",""
"GE-bwo-distlist","MARGO_BENDER","MARGO_BENDER","user",""
"TR-alt-distlist","MARGO_BENDER","MARGO_BENDER","user",""
"Domain Users","TROY_BISHOP","TROY_BISHOP","user",""
"Domain Users","RICKY_HOPKINS","RICKY_HOPKINS","user",""
"TE-pendejo77-distlist","RICKY_HOPKINS","RICKY_HOPKINS","user",""
"CL-inf-distlist","RICKY_HOPKINS","RICKY_HOPKINS","user",""
"JO-bla-distlist","RICKY_HOPKINS","RICKY_HOPKINS","user",""
"CH-03Dolores-distlist","RICKY_HOPKINS","RICKY_HOPKINS","user",""
"Domain Users","AISHA_SARGENT","AISHA_SARGENT","user",""
"AL-chi-distlist","AISHA_SARGENT","AISHA_SARGENT","user",""
"NA-7h2jtntbc-distlist","AISHA_SARGENT","AISHA_SARGENT","user",""
"LI-280-admingroup","AISHA_SARGENT","AISHA_SARGENT","user",""
"80-fulanitaa-admingroup","AISHA_SARGENT","AISHA_SARGENT","user",""
"AN-moisesalo-distlist","AISHA_SARGENT","AISHA_SARGENT","user",""
"NO-fariddu49-distlist","AISHA_SARGENT","AISHA_SARGENT","user",""
"Domain Users","MARGUERITE_PAYNE","MARGUERITE_PAYNE","user",""
"Domain Users","1513290083SA","1513290083SA","user",""
"Domain Users","JOE_TERRY","JOE_TERRY","user",""
"RO-priscilla-distlist","JOE_TERRY","JOE_TERRY","user",""
"DA-ana-distlist","JOE_TERRY","JOE_TERRY","user",""
"MA-das-distlist","JOE_TERRY","JOE_TERRY","user",""
"ED-110-admingroup","JOE_TERRY","JOE_TERRY","user",""
"BR-551530301-admingroup","JOE_TERRY","JOE_TERRY","user",""
"FR-bar-distlist","JOE_TERRY","JOE_TERRY","user",""
"WseAllowShareAccess","JOE_TERRY","JOE_TERRY","user",""
"Domain Users","AURORA_BOYER","AURORA_BOYER","user",""
"Domain Users","LORNA_STEELE","LORNA_STEELE","user",""
"Domain Users","LYMAN_SMITH","LYMAN_SMITH","user",""
"FE-amigosfox-distlist","LYMAN_SMITH","LYMAN_SMITH","user",""
"DA-vin-distlist","LYMAN_SMITH","LYMAN_SMITH","user",""
"JO-com-distlist","LYMAN_SMITH","LYMAN_SMITH","user",""
"Domain Users","IRVING_MCKEE","IRVING_MCKEE","user",""
"MA-cabecital-distlist","IRVING_MCKEE","IRVING_MCKEE","user",""
"BR-iva-distlist","IRVING_MCKEE","IRVING_MCKEE","user",""
"Domain Users","MARION_JENNINGS","MARION_JENNINGS","user",""
"WA-barryrayw-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"MA-100-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"14-bilbao227-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"DO-KIL-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"80-fulanitaa-admingroup","MARION_JENNINGS","MARION_JENNINGS","user",""
"WO-arm-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"SC-sac-admingroup","MARION_JENNINGS","MARION_JENNINGS","user",""
"AN-moisesalo-distlist","MARION_JENNINGS","MARION_JENNINGS","user",""
"Domain Users","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"JA-tom-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"CO-rimercito-admingroup","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"HA-ger-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"CO-kristy.22-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"AL-leninmarx-admingroup","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"HO-ars-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"AI-melamamas-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"JO-ayse12345-distlist","RONALD_OBRIEN","RONALD_OBRIEN","user",""
"Domain Users","GUS_EVERETT","GUS_EVERETT","user",""
"JA-tom-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"RO-priscilla-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"DI-men-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"LY-rud-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"FL-asc-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"CH-03Dolores-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"MI-bef-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"DI-a12-distlist","GUS_EVERETT","GUS_EVERETT","user",""
"Domain Users","HILARIO_STEPHENS","HILARIO_STEPHENS","user",""
"ZA-PEQ-distlist","HILARIO_STEPHENS","HILARIO_STEPHENS","user",""
"81-ixchel_94-admingroup","HILARIO_STEPHENS","HILARIO_STEPHENS","user",""
"AL-amorincon-admingroup","HILARIO_STEPHENS","HILARIO_STEPHENS","user",""
"Domain Users","SELENA_WALTERS","SELENA_WALTERS","user",""
"JE-qooplsant-distlist","SELENA_WALTERS","SELENA_WALTERS","user",""
"FL-asc-distlist","SELENA_WALTERS","SELENA_WALTERS","user",""
"RO-cam-admingroup","SELENA_WALTERS","SELENA_WALTERS","user",""
"JA-ilovedani-admingroup","SELENA_WALTERS","SELENA_WALTERS","user",""
"41-mam-admingroup","SELENA_WALTERS","SELENA_WALTERS","user",""
"Domain Users","KATHRYN_CUNNINGHAM","KATHRYN_CUNNINGHAM","user",""
"Domain Users","JARROD_WOODARD","JARROD_WOODARD","user",""
"AL-chi-distlist","JARROD_WOODARD","JARROD_WOODARD","user",""
"EL-234-admingroup","JARROD_WOODARD","JARROD_WOODARD","user",""
"BA-sum-admingroup","JARROD_WOODARD","JARROD_WOODARD","user",""
"ID-josailorv-distlist","JARROD_WOODARD","JARROD_WOODARD","user",""
"JU-841-distlist","JARROD_WOODARD","JARROD_WOODARD","user",""
"KR-BASQUIPA5-admingroup","JARROD_WOODARD","JARROD_WOODARD","user",""
"AN-diarrea78-distlist","JARROD_WOODARD","JARROD_WOODARD","user",""
"CH-miesencia-distlist","JARROD_WOODARD","JARROD_WOODARD","user",""
"RO-cam-admingroup","JARROD_WOODARD","JARROD_WOODARD","user",""
"Domain Users","5692238762SA","5692238762SA","user",""
"DI-men-distlist","5692238762SA","5692238762SA","user",""
"LU-blylrtkm1-distlist","5692238762SA","5692238762SA","user",""
"CH-miesencia-distlist","5692238762SA","5692238762SA","user",""
"DE-zidane200-admingroup","5692238762SA","5692238762SA","user",""
"Domain Users","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"CO-ome-distlist","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"TE-pendejo77-distlist","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"JE-qooplsant-distlist","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"LU-helpless2-distlist","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"PA-gerardway-admingroup","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"MA-das-distlist","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"ED-110-admingroup","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"AL-860-admingroup","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"81-ixchel_94-admingroup","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"JA-ilovedani-admingroup","SHARRON_BLEVINS","SHARRON_BLEVINS","user",""
"Domain Users","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"TR-lacodorni-distlist","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"BA-mer-admingroup","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"ER-KYT-admingroup","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"JE-pal-distlist","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"DnsUpdateProxy","OLLIE_THOMAS","OLLIE_THOMAS","user",""
"Domain Users","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"MA-cabecital-distlist","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"EL-234-admingroup","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"IR-PRINCESA0-admingroup","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"DO-...-admingroup","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"JA-sup-distlist","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"JO-ayse12345-distlist","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"VA-aguilucho-distlist","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"WseInvisibleToDashboard","CAROLE_LEONARD","CAROLE_LEONARD","user",""
"Domain Users","KRIS_WALLACE","KRIS_WALLACE","user",""
"JA-tom-distlist","KRIS_WALLACE","KRIS_WALLACE","user",""
"FE-amigosfox-distlist","KRIS_WALLACE","KRIS_WALLACE","user",""
"CA-pol-distlist","KRIS_WALLACE","KRIS_WALLACE","user",""
"ED-110-admingroup","KRIS_WALLACE","KRIS_WALLACE","user",""
"GW-tivogliob-admingroup","KRIS_WALLACE","KRIS_WALLACE","user",""
"VA-9570794AS-distlist","KRIS_WALLACE","KRIS_WALLACE","user",""
"MI-bef-distlist","KRIS_WALLACE","KRIS_WALLACE","user",""
"Domain Users","RONDA_FRAZIER","RONDA_FRAZIER","user",""
"Domain Users","ADRIAN_NICHOLSON","ADRIAN_NICHOLSON","user",""
"Domain Users","LATISHA_POPE","LATISHA_POPE","user",""
"LO-mar-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"GU-spa-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"WI-rey-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"IR-PRINCESA0-admingroup","LATISHA_POPE","LATISHA_POPE","user",""
"LE-azu-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"LY-rud-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"FL-asc-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"LU-171-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"DO-265-distlist","LATISHA_POPE","LATISHA_POPE","user",""
"ME-yazminsit-admingroup","LATISHA_POPE","LATISHA_POPE","user",""
"WseAllowHomePageLinks","LATISHA_POPE","LATISHA_POPE","user",""
"Domain Users","LESLIE_BROOKS","LESLIE_BROOKS","user",""
"Domain Users","LEANNE_MCCONNELL","LEANNE_MCCONNELL","user",""
"MI-242-distlist","LEANNE_MCCONNELL","LEANNE_MCCONNELL","user",""
"FR-bar-distlist","LEANNE_MCCONNELL","LEANNE_MCCONNELL","user",""
"Domain Users","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"TO-160-distlist","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"TR-lacodorni-distlist","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"SH-alondra20-distlist","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"SA-avi-distlist","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"RO-cam-admingroup","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"JE-pal-distlist","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"WseAllowMediaAccess","TRUDY_RODGERS","TRUDY_RODGERS","user",""
"Domain Users","STACEY_BUCKLEY","STACEY_BUCKLEY","user",""
"TR-270-distlist","STACEY_BUCKLEY","STACEY_BUCKLEY","user",""
"WO-arm-distlist","STACEY_BUCKLEY","STACEY_BUCKLEY","user",""
"CY-sur-distlist","STACEY_BUCKLEY","STACEY_BUCKLEY","user",""
"CH-miesencia-distlist","STACEY_BUCKLEY","STACEY_BUCKLEY","user",""
"Domain Users","AURORA_VAUGHN","AURORA_VAUGHN","user",""
"RO-priscilla-distlist","AURORA_VAUGHN","AURORA_VAUGHN","user",""
"KR-BASQUIPA5-admingroup","AURORA_VAUGHN","AURORA_VAUGHN","user",""
"AI-melamamas-distlist","AURORA_VAUGHN","AURORA_VAUGHN","user",""
"Domain Users","GENA_MOSLEY","GENA_MOSLEY","user",""
"MA-cabecital-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"ER-layrentea-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"AH-160-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"AL-leninmarx-admingroup","GENA_MOSLEY","GENA_MOSLEY","user",""
"KR-flo-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"AP-152898251-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"HO-ars-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"MO-carasucia-admingroup","GENA_MOSLEY","GENA_MOSLEY","user",""
"BE-oscar2546-distlist","GENA_MOSLEY","GENA_MOSLEY","user",""
"WseAllowHomePageLinks","GENA_MOSLEY","GENA_MOSLEY","user",""
"WseAllowMediaAccess","GENA_MOSLEY","GENA_MOSLEY","user",""
"Domain Users","STUART_FARRELL","STUART_FARRELL","user",""
"13-mta-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"LE-cas-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"BR-216-admingroup","STUART_FARRELL","STUART_FARRELL","user",""
"IR-PRINCESA0-admingroup","STUART_FARRELL","STUART_FARRELL","user",""
"AL-180-admingroup","STUART_FARRELL","STUART_FARRELL","user",""
"34-ara786890-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"MI-242-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"FR-bar-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"MI-bef-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"JA-f13l27a1l-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"DI-a12-distlist","STUART_FARRELL","STUART_FARRELL","user",""
"Domain Users","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"AL-chi-distlist","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"13-mta-distlist","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"DE-gia-distlist","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"PE-229-admingroup","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"LE-mer-admingroup","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"SH-mictlante-distlist","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"DE-zidane200-admingroup","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"WseManagedGroups","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"WseRemoteAccessUsers","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"WseRemoteWebAccessUsers","KURTIS_PICKETT","KURTIS_PICKETT","user",""
"Domain Users","PATRICIA_WHITAKER","PATRICIA_WHITAKER","user",""
"Domain Users","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"WI-pforzheim-admingroup","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"AL-leninmarx-admingroup","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"DO-...-admingroup","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"KR-flo-distlist","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"LE-namidnmai-distlist","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"KI-1.20883E1-distlist","ABIGAIL_MULLEN","ABIGAIL_MULLEN","user",""
"Domain Users","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"LO-mar-distlist","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"NO-ixchel_94-distlist","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"JE-qooplsant-distlist","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"FO-zai-admingroup","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"46-EX3-distlist","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"LU-helpless2-distlist","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"IIS_IUSRS","SALLIE_BLANCHARD","SALLIE_BLANCHARD","user",""
"Domain Users","2117782300SA","2117782300SA","user",""
"TR-270-distlist","2117782300SA","2117782300SA","user",""
"BL-161-admingroup","2117782300SA","2117782300SA","user",""
"CA-pol-distlist","2117782300SA","2117782300SA","user",""
"SY-156580552-admingroup","2117782300SA","2117782300SA","user",""
"Domain Users","4917726095SA","4917726095SA","user",""
"CO-ome-distlist","4917726095SA","4917726095SA","user",""
"IS-ca4000753-distlist","4917726095SA","4917726095SA","user",""
"JE-cal-distlist","4917726095SA","4917726095SA","user",""
"TR-lacodorni-distlist","4917726095SA","4917726095SA","user",""
"LY-rud-distlist","4917726095SA","4917726095SA","user",""
"CH-miesencia-distlist","4917726095SA","4917726095SA","user",""
"Domain Users","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"LO-mar-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"CA-pol-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"WI-rey-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"AP-152898251-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"SA-avi-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"GW-tivogliob-admingroup","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"LE-chi-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"CH-03Dolores-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"HA-laf-distlist","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"ST-vela30bet-admingroup","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"WseRemoteAccessUsers","OLIVIA_BARRON","OLIVIA_BARRON","user",""
"Domain Users","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"13-mta-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"BA-sum-admingroup","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"JA-220-admingroup","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"MI-mia-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"LI-280-admingroup","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"VI-951-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"SA-urigoiena-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"JO-ayse12345-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"CO-130-distlist","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"21-gua-admingroup","VICKIE_CARRILLO","VICKIE_CARRILLO","user",""
"Domain Users","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"HA-ger-distlist","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"GL-523-admingroup","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"JU-841-distlist","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"PE-229-admingroup","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"AN-diarrea78-distlist","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"BR-551530301-admingroup","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"JA-f13l27a1l-distlist","ANGEL_RIVERA","ANGEL_RIVERA","user",""
"Domain Users","REFUGIO_SNIDER","REFUGIO_SNIDER","user",""
"JO-nez-admingroup","REFUGIO_SNIDER","REFUGIO_SNIDER","user",""
"NA-mamaypapa-admingroup","REFUGIO_SNIDER","REFUGIO_SNIDER","user",""
